Player,School,Pos,labels,X1,X2,Status,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/40,OBPM,DBPM,BPM
Kyle Rowley,Northwestern,Center,Offensive Big,-3.721461873,0.006857574,Inactive,114,545,6.4,12.7,0.488,6.4,12.7,0.488,0,0,0,3.7,7.9,0.49,17.5,1.8,0.8,1.7,6.2,12.8,16.6,88.4,99.8,9.6,0.493,0.488,0,0.498,154,12.7,22.2,17.4,5.8,0.8,3.1,26.3,19.3,0.1,1.3,1.4,0.053,-3.3,0.6,-2.7
Kyle Sikora,Oakland,Center,Defensive Big,-2.764227651,-1.109034372,Inactive,91,1217,4.3,7.6,0.571,4.3,7.6,0.571,0,0,0,1.9,4.1,0.464,11.7,0.3,0.7,2.7,3.5,7.1,10.6,90.3,111.5,8.4,0.554,0.571,0,0.545,214,6.7,16.8,11.6,1.1,0.7,4.9,27.1,11.4,0,0.5,0.5,0.017,-6.1,-1.1,-7.3
Kyle Singler,Duke,Forward,Shooting Wing,0.058115784,0.810547784,Inactive,148,2722,9.6,22.8,0.433,6.5,14.1,0.479,3.2,8.7,0.363,6.3,7.8,0.773,11.5,3.4,1.6,0.9,3.2,4,28.7,117.8,94,21.6,0.548,0.504,0.392,0.342,1272,7.5,14,10.8,11.2,1.6,1.5,12.6,24.8,13.5,12.2,25.7,0.21,4.6,2.2,6.8
Kyle Smyth,Iona,Guard,Swingman,1.721383772,0.433939583,Inactive,129,3174,5.7,13.6,0.416,1.8,3.5,0.521,3.9,10.1,0.38,1.9,2.6,0.754,5.6,3.6,2.4,0.4,1.6,4.9,17.1,119.5,101.3,13.9,0.577,0.558,0.746,0.186,853,2.3,9.1,5.7,11.5,2.4,0.7,9.9,14.2,6.3,4.1,10.3,0.13,3.7,0,3.8
Kyle Steward,Youngstown State,Forward,Shooting Wing,-0.604363632,0.839467219,Active,83,1678,7.6,17.2,0.439,4.9,10.4,0.469,2.7,6.9,0.393,4,5.7,0.698,10.9,1.9,1.5,1.1,3.2,6,21.8,107.5,106.7,15.2,0.547,0.517,0.398,0.333,622,6.7,15.6,11.1,6.8,1.5,2.1,13.8,20.1,2.5,1.7,4.2,0.1,-0.2,-0.9,-1.2
Kyle Stout,Lafayette,Guard,Shooting Wing,0.525998604,0.335881506,Active,30,802,4.8,12.8,0.372,1.8,3.8,0.481,2.9,8.9,0.325,1.6,2.5,0.657,8.2,2.4,0.8,0.6,2.4,4.5,14.1,94.7,110.7,8.5,0.503,0.486,0.7,0.194,192,2.5,14.1,8.4,8.4,0.8,1.4,14.7,14.9,0.2,0.5,0.7,0.035,-2.1,-2.3,-4.4
Kyle Thomas,Morgan State,Forward,Shooting Wing,-0.040459824,-0.120021791,Active,111,1847,7.7,22.1,0.348,5,12.6,0.393,2.7,9.5,0.287,3.1,4.7,0.656,9,1.7,1.3,1.3,3.4,6,21.2,90,103.4,9.9,0.435,0.409,0.43,0.214,615,4.1,13.4,8.4,6.4,1.3,2.5,12.1,23.3,-0.2,2.4,2.2,0.047,-4.5,-1.9,-6.4
Kyle Thompson,Saint Joseph's,Guard,Shooting Wing,-0.478548789,1.489367621,Active,17,30,2,9.8,0.2,2,7.8,0.25,0,2,0,5.9,15.6,0.375,19.5,5.9,0,0,3.9,5.9,9.8,70.5,101.3,5.3,0.284,0.2,0.2,1.6,7,7.3,29.3,18.5,18.4,0,0,18.5,18.2,-0.1,0,0,-0.01,-6.6,0.1,-6.5
Kyle Toth,Army,Guard,Swingman,1.149474879,0.683206764,Active,71,1753,7.1,16.9,0.421,2.4,5.3,0.448,4.7,11.6,0.408,1.1,1.8,0.647,6.7,1.8,1,0.1,1.2,2.7,20.1,116.6,108.2,13.9,0.567,0.561,0.687,0.104,499,1.5,12.2,6.7,6.5,1,0.2,6.2,16.3,3.3,1.3,4.6,0.105,1.8,-2.8,-1
Kyle Tresnak,Weber State,Center,Scoring Wing,-2.4749366,-0.873246597,Inactive,131,2894,10.3,18.2,0.565,10.3,18.2,0.565,0,0,0,5,7.3,0.682,11.2,1.3,1.3,2.6,3.1,7.3,25.6,114.7,99.9,20.1,0.589,0.565,0,0.4,1129,8.9,13.8,11.5,4.9,1.3,4.2,12.6,22,7.3,4.3,11.6,0.16,-0.8,0.2,-0.6
Kyle Vinales,Central Connecticut State,Guard,Game Manager,2.638935432,-0.946839348,Inactive,79,2802,10.6,26.5,0.398,6.3,15.4,0.411,4.2,11.1,0.381,5.5,6.8,0.811,3.1,6,2.1,0.1,5.1,3.3,30.8,101.9,111.8,17.6,0.519,0.478,0.418,0.257,1428,0.8,5.7,3.1,23.6,2.1,0.2,14.6,30.1,4.8,0.9,5.7,0.082,1.5,-5,-3.4
Kyle Washington,North Carolina State,Forward,Offensive Big,-2.444819029,0.170768148,Active,106,2211,9.9,20.6,0.48,9.3,19,0.488,0.6,1.6,0.386,3.8,5.6,0.673,14.4,1.8,0.7,2.7,3.4,6.7,24.2,105.2,99.3,17.3,0.52,0.495,0.077,0.273,801,7.7,19,13.4,6,0.7,4.7,12.7,22.5,3.2,3.7,6.9,0.124,-0.6,2.6,2
Kyle Weems,Missouri State,Forward,Versatile Forward,-0.884208902,0.658419184,Inactive,134,3129,11.4,25.2,0.439,7.4,15.2,0.485,4,10,0.374,4.5,5.7,0.789,14,3.2,2.3,1.8,3,6,31.3,114.6,95.8,24.8,0.546,0.517,0.414,0.217,1394,6,21.8,13.8,11.9,2.3,3.3,9.6,26.6,9.9,7.4,17.3,0.194,4.3,1.6,5.9
Kyle Williams,Grambling,Forward,Scoring Wing,-1.918958491,-0.598923303,Inactive,58,856,3.7,7.6,0.481,3.7,7.6,0.481,0,0,0,1.8,3.9,0.464,10.1,0.7,0.7,1.3,3.3,7,9.2,83.1,109.7,5.9,0.483,0.481,0,0.519,134,6.7,13,9.9,2.9,0.7,2.5,25.9,11.2,-0.3,0.5,0.2,0.009,-8.1,-2,-10.2
Kyle Williams,Norfolk State,Guard,Swingman,1.198786862,0.14701914,Active,33,614,6.3,17.3,0.362,2.4,6.5,0.371,3.9,10.9,0.356,2.3,3.1,0.735,7.8,2.5,1.6,0.4,3.3,3.9,18.7,97.3,103.2,10.7,0.497,0.473,0.628,0.181,191,3.3,11.4,7.5,9,1.6,0.7,15,19.3,0.3,0.8,1.1,0.074,-2.4,-2.7,-5.1
Kyle Wilson,Army,Guard,Swingman,1.36235366,-0.34426646,Inactive,124,3781,10.5,25.5,0.409,6.3,14,0.447,4.2,11.5,0.363,5.4,6.8,0.796,4.7,3.2,1,0.2,3.9,3.1,30.5,104.7,108.9,15.9,0.53,0.491,0.45,0.266,1757,1.7,7.8,4.7,12.2,1,0.4,12,28.2,6.6,2.7,9.3,0.098,0.2,-4.3,-4.2
Kyle Wiltjer,Kentucky,Forward,Shooting Wing,-0.714841706,0.260321566,Inactive,147,3504,11.8,24.2,0.487,7.6,14.3,0.53,4.2,10,0.425,4.8,5.8,0.824,11.5,3.3,0.8,1.5,3.2,3.8,32.7,122.7,97.6,24.6,0.605,0.574,0.411,0.241,1715,6.2,15.1,11,11.1,0.8,2.4,10.5,26,13.2,6,19.3,0.22,6.2,1.1,7.2
Kyler Erickson,Nebraska-Omaha,Guard,Swingman,1.55570629,0.584497355,Active,62,1017,2.8,7.6,0.363,1.4,3.3,0.406,1.4,4.3,0.329,3.5,4.7,0.736,5.1,2.2,1.3,0.3,1.2,3.6,10.4,112.5,112.4,8,0.528,0.455,0.562,0.623,199,1,10,5.4,6.5,1.3,0.5,10.8,9.7,1,0.4,1.4,0.055,-1.1,-1.3,-2.4
Kyndahl Hill,Weber State,Forward,Offensive Big,-2.179135893,0.453356373,Active,130,3224,6.3,12.2,0.516,5.9,10.7,0.547,0.5,1.5,0.301,5.4,7.2,0.756,13.5,2,1.2,2.3,3.1,6.9,18.5,115.2,100.9,16.4,0.592,0.535,0.125,0.588,1051,8.9,17.8,13.6,6.8,1.2,3.6,16.6,16.7,6.2,4.9,11.1,0.138,-1.1,1.4,0.4
Kyre' Hamer,Campbell,Guard,Swingman,1.053813178,0.055983177,Active,111,2933,6.7,13.4,0.501,5.1,9.1,0.563,1.5,4.2,0.366,4.4,6,0.729,7.7,4.5,2.6,0.5,4.6,5,19.3,104.7,106.1,14.5,0.595,0.559,0.316,0.448,925,2.5,12.9,7.7,15.5,2.6,1,22,18.3,3.4,3,6.5,0.088,-2,-1.6,-3.6
Kyree Jones,Northern Illinois,Guard,Game Manager,2.611398877,-0.188200232,Inactive,40,1231,7.1,21.4,0.332,3.2,9,0.359,3.9,12.4,0.312,6.5,7.4,0.874,4.7,4.3,1.9,0.1,3.5,2.5,24.5,103.8,115,14.2,0.492,0.422,0.579,0.346,474,2.1,7.8,4.7,17.7,1.9,0.3,12.2,24.1,1.7,0.2,2,0.063,0.8,-5.4,-4.6
Kyrie Sutton,Binghamton,Center,Defensive Big,-3.235948998,-1.050350958,Inactive,115,1393,9.8,18.5,0.511,9.8,18.5,0.512,0,0,0,3.7,7,0.506,15.3,1,0.9,3.4,4.5,7.5,23.3,99.4,103.5,17.8,0.514,0.511,0.002,0.395,482,10.8,17.9,14.4,4.2,0.9,5.7,17.1,22.6,1.2,2.5,3.7,0.087,-4.1,-1.2,-5.3
Kyrin Galloway,North Carolina-Greensboro,Forward,Offensive Big,-3.37554421,-0.518100449,Active,29,239,6.4,9.8,0.65,6.4,9.5,0.667,0,0.2,0,3.2,3.7,0.867,15.7,1.7,1.5,3.7,1.5,6.1,15.9,142.9,99,20.8,0.69,0.65,0.025,0.375,67,11.6,20,15.9,5.2,1.5,7.2,11.3,11.1,0.7,0.4,1.1,0.182,0.5,3.1,3.6
Kyron Cartwright,Providence,Guard,Game Manager,2.491873025,-0.865893339,Active,102,2577,5.7,14.5,0.395,4.5,10.7,0.419,1.3,3.8,0.327,3.2,4.6,0.706,5.7,10.3,2.1,0.1,4.3,4.1,16,100.7,102.7,12.6,0.478,0.438,0.264,0.316,854,1.6,9.7,5.6,34.3,2.1,0.2,20.3,18.3,2.3,3.5,5.8,0.09,0.3,1.3,1.6
Kyron Stokes,Oral Roberts,Guard,Swingman,0.846080719,0.532021969,Inactive,77,889,3.7,10.4,0.368,2.1,5,0.483,1.5,5.4,0.277,1.8,3.1,0.7,9.6,4.1,1.9,0.5,2.7,4.5,10.7,97.2,100.8,9.6,0.485,0.445,0.559,0.334,185,5.2,13.1,9.2,12.3,1.9,0.8,18.9,12.3,1.1,2.9,4,0.074,-1.6,-1.6,-3.2
Kyryl Natyazhko,Arizona,Center,Versatile Forward,-2.432065007,1.045086514,Inactive,91,859,4.2,9.9,0.427,3.8,8.9,0.43,0.4,1,0.4,1.8,2.6,0.703,12.3,1.2,0.8,1.2,3.1,10.2,10.7,94.5,102.2,7.2,0.48,0.448,0.105,0.259,171,8.8,16.3,12.6,3.9,0.8,2.1,21.5,12.4,0.3,1,1.3,0.062,-0.8,2.9,2.2
L.C. Doss,Eastern Illinois,Guard,Swingman,1.88825445,0.051013264,Inactive,48,1056,5.9,15.4,0.379,2.7,6.4,0.417,3.2,9.1,0.353,1.8,2.5,0.714,4.5,3.1,1.9,0.1,2.7,3.7,16.7,98.9,108.4,10,0.502,0.483,0.586,0.161,257,1.4,8,4.6,10.5,1.9,0.1,14.1,16.6,0.8,0.6,1.4,0.053,-1.7,-3.1,-4.8
L.G. Gill,Duquesne,Forward,Versatile Forward,-0.923119575,0.709879724,Active,127,2413,6.6,15.7,0.419,3.9,7.7,0.505,2.7,8,0.336,2.5,3.7,0.679,11.2,1.9,0.7,1.2,2.1,6.5,18.4,108.9,108.5,12.7,0.526,0.505,0.509,0.234,743,6.6,14.5,10.7,6.1,0.7,2.2,10.8,17.1,3.3,2,5.3,0.087,0.5,-0.7,-0.2
L.J. Livingston,Miami (OH),Forward,Defensive Big,-3.682707261,-1.129410726,Inactive,62,922,7.4,11.5,0.642,7.4,11.5,0.642,0,0,0,3.8,6.2,0.624,13.1,0.3,0.5,3.8,1.9,6,18.6,126.8,106.2,19.2,0.645,0.642,0,0.538,273,11.9,14.3,13.1,1,0.5,8.4,11.8,14.3,2.3,0.9,3.2,0.139,-0.6,1.3,0.7
L.J. McIntosh,Texas-Rio Grande Valley,Guard,Game Manager,2.581639531,-0.399644689,Inactive,25,246,4.6,17.8,0.26,1.9,5.1,0.381,2.7,12.6,0.212,1.7,2.7,0.636,3.9,3.9,2.9,0.5,2.9,5.8,13.6,76.2,105.5,4.7,0.358,0.336,0.712,0.151,55,0.4,7.4,3.7,13,2.9,1,13.3,18.9,-0.3,0.3,0,-0.005,-6,-2.2,-8.2
L.J. Peak,Georgetown,Guard-Forward,Swingman,0.816803201,-0.239682388,Active,98,2709,8.5,18.5,0.46,6.6,12.9,0.516,1.9,5.7,0.335,6.7,8.7,0.764,6.6,4.3,1.9,1,4.1,5.9,25.7,109.6,105.1,16.8,0.565,0.512,0.307,0.471,1124,3.6,9.2,6.5,15.8,1.9,1.8,15.1,23.3,5.3,3,8.3,0.122,3,1.5,4.4
L.J. Rose,Baylor,Guard,Game Manager,2.688168071,-1.856947792,Inactive,32,243,2.2,7.7,0.281,1.9,5.8,0.333,0.2,1.9,0.125,2.4,3.6,0.667,4.6,9.4,1.9,0.2,7.5,3.4,7,71.4,103.3,3.8,0.371,0.297,0.25,0.469,50,2.8,6.2,4.5,25.2,1.9,0.4,44.2,14.3,-0.3,0.2,-0.1,-0.017,-4.9,0.7,-4.2
L.J. Rose,Houston,Guard,Game Manager,2.647563675,-1.012580793,Active,74,2131,5,13.2,0.378,3.1,7.6,0.412,1.9,5.6,0.332,4,5.3,0.744,6.5,10.3,1.6,0.2,4.3,3.2,15.8,105,107,13.2,0.502,0.448,0.424,0.403,710,1.9,10,6,33.3,1.6,0.3,21.5,17.3,2.6,2,4.6,0.086,0.9,-1.5,-0.6
L'Hassane Niangane,Gardner-Webb,Center,Defensive Big,-3.907586229,-1.277708307,Active,66,1032,3.2,6.7,0.472,3.2,6.7,0.472,0,0,0,2.7,4.8,0.557,14.6,1.5,1,3.8,3.5,10.6,9,99.3,100.8,10.4,0.501,0.472,0,0.715,225,13.8,14.9,14.3,4.4,1,7.5,28.3,10.7,0.5,1.6,2.1,0.081,-4.2,3.4,-0.8
La'Ryan Gary,Louisiana-Lafayette,Guard,Shooting Wing,-0.072166331,-0.410490774,Inactive,86,574,9.4,19.9,0.467,7.6,14.5,0.515,1.8,5.3,0.242,7.7,10.1,0.771,8.3,2.7,2.6,1.7,5.3,7.5,28.4,110,101.6,20.6,0.549,0.488,0.176,0.49,269,8,8.4,8.2,10.6,2.6,3.1,17.6,25.2,3,2.5,5.5,0.15,2,0.1,2.1
La'Shard Anderson,Boise State,Guard,Game Manager,2.704089206,-0.491762522,Inactive,99,2189,7.4,18.2,0.397,5.8,12.7,0.442,1.7,5.5,0.293,5.6,7.3,0.757,5.1,7.4,4.2,0.7,4.9,5.2,22.1,102.2,98.9,17.2,0.498,0.442,0.308,0.394,891,2.6,8.3,5.3,25.5,4.2,1.3,19.5,23,3,3.9,7,0.12,3.6,1.9,5.4
LaBarrius Hill,McNeese State,Forward,Defensive Big,-2.514995649,-1.680474011,Active,29,487,4,7.7,0.515,4,7.7,0.515,0,0,0,2.9,4.5,0.65,10,1.1,0.6,2.9,3.4,9,10.9,94.9,109.6,8.4,0.552,0.515,0,0.588,101,5.7,13.8,9.7,3.8,0.6,5.1,25.6,11.7,0.1,0.4,0.5,0.037,-5.3,1.3,-4
LaBradford Franklin,San Diego State,Guard,Game Manager,1.790147114,-1.186268457,Inactive,55,593,4.8,11.5,0.42,3.8,7.5,0.507,1,4,0.256,5.5,6.5,0.844,7.5,8.5,1.6,0.2,6.9,5.4,16.2,95,97.1,11.5,0.555,0.464,0.348,0.571,183,1.6,13.3,7.4,25.2,1.6,0.4,32,18.3,0.3,1,1.3,0.089,-1.5,1.1,-0.4
LaceDarius Dunn,Baylor,Guard,Swingman,1.603669151,0.090592343,Inactive,134,2161,11.1,26,0.435,5.4,11.4,0.495,5.7,14.6,0.394,6.8,8.1,0.836,7.6,3.5,2.4,0.3,5.3,4.8,34.6,113.6,98.8,22.1,0.595,0.552,0.592,0.323,1111,3,11,7.4,12.8,2.4,0.6,13.8,29.7,13.5,5.3,18.8,0.19,4.7,-0.8,3.9
Lachlan Prest,Nicholls State,Forward,Swingman,0.799937392,-0.642500109,Inactive,22,523,4.5,11.7,0.385,1.5,3.3,0.448,3,8.4,0.36,0.7,0.8,0.857,5.3,3.3,0.8,0.7,3.4,6.2,12.7,93.4,116.4,6.8,0.526,0.514,0.721,0.067,110,1.8,10.3,5.7,11,0.8,1.2,21.8,13.5,0.2,-0.1,0,0.004,-2.5,-3.9,-6.4
LaDarien Griffin,St. Bonaventure,Forward,Scoring Wing,-1.044196371,-0.005142277,Active,40,387,4.7,9.1,0.516,4.5,8.4,0.544,0.1,0.7,0.2,2.6,4.8,0.545,10.3,2.6,2.9,1.9,3.7,8.5,12.2,99.7,101.1,11.7,0.534,0.524,0.081,0.532,93,8.3,12.3,10.3,8.4,2.9,3.9,24.3,13,0.2,0.6,0.8,0.083,-1.7,3.8,2.1
LaDaris Green,Kennesaw State,Forward,Offensive Big,-3.071049949,0.045503313,Inactive,62,1622,7.5,16.2,0.466,6.2,11.3,0.548,1.4,4.9,0.278,2.2,3.3,0.667,18.9,2.9,1.6,3.9,4.2,6.8,18.7,103.7,101.8,19.3,0.525,0.508,0.305,0.206,527,12.9,22.5,17.6,10.5,1.6,6.5,19.2,18.5,2.1,2,4.2,0.103,0.8,0.9,1.6
Ladarius Coleman,Southeast Missouri State,Guard,Shooting Wing,-0.100959205,0.966773065,Inactive,16,234,5.4,16.4,0.328,4.4,12.5,0.353,1,3.9,0.25,4.9,6.1,0.8,12.5,3.2,1.2,0.2,4.2,4.4,16.7,88.3,107.7,9.7,0.431,0.358,0.239,0.373,71,6.2,18.6,12.1,10.8,1.2,0.5,17.7,20.2,-0.1,0.2,0.1,0.025,-5.9,-2.5,-8.4
Ladarius Tabb,Alabama A&amp;M,Guard,Shooting Wing,-0.222344161,1.702039169,Inactive,57,1926,12.5,28,0.445,9.6,18.1,0.53,2.9,10,0.292,5.6,9.1,0.623,13.3,1.3,2.4,0.4,3.2,4.9,33.5,107.3,104.4,22,0.518,0.497,0.355,0.323,919,8.7,16.6,12.6,6.2,2.4,0.7,8.9,29.8,4.2,2.2,6.4,0.133,1.3,-3.8,-2.5
LaDarius White,Mississippi,Guard,Swingman,1.246105309,0.195955118,Inactive,125,2581,7.6,19.1,0.398,4.8,11,0.439,2.8,8.1,0.342,3.8,5.5,0.7,8,4,1.9,0.5,3.9,3.9,21.8,99.8,102.7,13.6,0.502,0.47,0.423,0.288,902,2.1,13.3,7.5,13.6,1.9,1,15.4,21.6,2.5,3.2,5.7,0.088,0.9,0.6,1.5
LaDarrien Williams,Abilene Christian,Guard,Swingman,0.933443171,0.298330637,Inactive,47,1221,8.6,22.2,0.388,6.3,15.4,0.411,2.3,6.7,0.336,5.1,6.6,0.77,10.8,6.1,2.3,0.3,4.8,5.6,24.6,97.2,105,15.6,0.485,0.439,0.304,0.299,510,4.1,18.7,11.1,23.6,2.3,0.7,16,26.5,1,1.4,2.3,0.076,-3,-2.1,-5.1
Ladon Carter,Tennessee Tech,Forward,Scoring Wing,-1.994418571,-0.379367878,Inactive,31,549,9.7,15.1,0.643,9.7,15.1,0.643,0,0,0,3.2,6.8,0.469,14.8,2.2,4,4,3.7,3.8,22.6,115.7,97.5,25.2,0.617,0.643,0,0.448,205,12.7,17.4,15,8.4,4,7.7,16.8,18.6,1.1,1.1,2.2,0.162,0.9,4.4,5.2
LaDontae Henton,Providence,Forward,Versatile Forward,-0.708728781,1.452475101,Inactive,135,4909,9,20.6,0.437,6.7,13.7,0.488,2.3,6.9,0.337,5.3,7,0.757,13.1,2,2,1.1,3.1,4.1,25.6,111.4,101.4,19.3,0.536,0.494,0.335,0.338,1883,7.5,18,12.6,7.2,2,1.9,11.4,22.6,10.7,6.6,17.3,0.141,3.4,1.2,4.6
Lafayette Rutledge,Nicholls State,Guard,Game Manager,1.93553506,-0.227205569,Active,19,414,8.3,21.7,0.383,0.7,1.5,0.455,7.6,20.2,0.377,3.6,4.4,0.818,2.8,0.7,0.7,0,1.6,4,27.8,114.3,117.8,14.4,0.585,0.559,0.932,0.204,164,0.8,4.9,2.8,2.6,0.7,0,6.3,22.3,0.9,0,0.9,0.083,1.6,-8.9,-7.3
Lagerald Vick,Kansas,Guard,Shooting Wing,0.470506453,0.520157371,Active,55,969,6.4,14.1,0.455,4,7.8,0.511,2.4,6.3,0.385,2.4,3.1,0.774,7.6,2.4,1.4,0.9,2.7,3.7,17.7,111.9,103.6,13,0.567,0.541,0.447,0.217,288,4.4,10.4,7.6,7.1,1.4,1.7,14.6,15.7,1.4,1.2,2.7,0.11,3.1,2.4,5.5
Laimonas Chatkevicius,South Carolina,Forward,Offensive Big,-2.746234346,-0.193426367,Inactive,123,2234,9.5,18.6,0.514,9.1,16.8,0.538,0.5,1.7,0.277,4,5.6,0.704,14.3,1.9,1.2,2.9,4.4,7.3,23.5,105,97.7,17.8,0.553,0.526,0.092,0.303,820,9.6,18.7,14,7.4,1.2,5.8,17.2,21.4,3.1,4,7.1,0.127,-0.1,3.6,3.5
Lakeem Jackson,South Carolina,Forward,Shooting Wing,-0.410796622,0.675027731,Inactive,120,3001,6.8,13.4,0.508,6.7,12.9,0.52,0.1,0.5,0.2,1.5,4.3,0.349,11.3,4.5,2.4,1,3.5,4.3,15.2,100.8,102.5,14.9,0.493,0.512,0.037,0.319,844,8.5,14.2,11.1,15.6,2.4,1.7,18.6,15.7,2.8,3.4,6.3,0.083,0.4,2.1,2.5
Lamar Kearse,NJIT,Guard,Swingman,1.717269677,-0.026861408,Inactive,58,1337,6.9,18.2,0.377,4.1,9.7,0.423,2.8,8.5,0.325,3.5,5.1,0.681,6.8,5.1,1.7,0.1,3.3,3.2,20,100.4,103.2,13.4,0.484,0.453,0.466,0.279,461,3.2,10.7,6.8,17.8,1.7,0.3,13.9,20.8,1.5,1.5,2.9,0.088,-2,-3.4,-5.4
Lamar Patterson,Pittsburgh,Guard,Swingman,1.139924178,0.348593352,Inactive,149,3628,8.5,19.5,0.435,5.4,11.3,0.483,3,8.2,0.369,5.1,7,0.723,10.4,7.6,2.6,0.8,4.3,4.9,25,114.3,98,20.4,0.549,0.513,0.422,0.359,1435,5.9,14.8,10.2,24.3,2.6,1.4,16,22.5,9.4,6,15.5,0.171,6.5,3.4,9.9
Lamar Peters,Mississippi State,Guard,Game Manager,2.706387763,-0.993821995,Active,30,738,7.9,20.4,0.387,3.4,8,0.419,4.5,12.3,0.366,4.3,5.7,0.747,5.2,7.7,2.6,0.4,5.2,6.2,24.6,103,103.2,15.7,0.532,0.498,0.605,0.282,334,1.8,8.3,5.1,27.4,2.6,0.7,18.4,25,1,1,2,0.109,3.6,0.2,3.7
Lamar Stevens,Penn State,Forward,Shooting Wing,-0.436061193,0.37099804,Active,33,918,9,21,0.43,8.4,18.9,0.442,0.7,2.1,0.324,6.8,8.9,0.767,11.2,3.4,1.6,1.3,4.4,5.5,25.6,99.4,101.4,16.5,0.507,0.446,0.099,0.424,409,6.4,15.8,11,13.3,1.6,2.5,14.8,26.1,0.9,1.4,2.3,0.099,-0.3,2.2,1.9
Lamar Thomas,Fordham,Forward,Offensive Big,-2.790106352,-0.288584149,Inactive,97,833,3.9,9.7,0.394,3.9,9.6,0.399,0,0.1,0,1.1,2.7,0.417,11.2,0.7,0.7,1.6,2.5,10.1,8.9,86.2,107.1,5.8,0.399,0.394,0.013,0.31,155,10.2,12.7,11.4,2.5,0.7,3.1,19.5,11.6,-0.2,0.7,0.4,0.022,-6.6,-1.7,-8.3
Lamar Trice,Mount St. Mary's,Guard,Game Manager,2.116768635,-0.945559478,Inactive,83,1123,9.5,22.6,0.416,5.7,12,0.462,3.8,10.5,0.361,4.3,6.5,0.661,6.5,6.3,2.4,0.1,7.8,6.6,27.1,91,101.8,13.8,0.522,0.498,0.453,0.29,477,2.6,9.7,6.3,26.7,2.4,0.1,24.5,29.2,0.1,1.6,1.7,0.06,0.9,-1.9,-0.9
Lamar Wofford-Humphrey,Eastern Michigan,Forward,Versatile Forward,-2.273277731,0.731014271,Active,24,184,4.9,11,0.444,4.3,7.3,0.583,0.6,3.7,0.167,1.8,3.7,0.5,13.7,0.3,1.5,1.5,3.1,10.1,12.2,94.7,102.8,8.9,0.48,0.472,0.333,0.333,42,9.4,17.7,13.5,0.9,1.5,3.3,19.3,13.4,0,0.3,0.3,0.064,-4.5,-1.2,-5.7
LaMarcus Lowe,Western Michigan,Forward,Defensive Big,-4.246098067,-3.170441804,Inactive,96,1343,5.8,11.1,0.484,5.8,11.1,0.484,0,0,0,4.3,6.5,0.654,12.8,0.8,1,6.8,3.7,8.2,15.8,103.3,99.2,15.9,0.53,0.484,0,0.614,364,9.9,16.9,13.3,2.5,1,12.9,21.8,15.3,1.2,3.5,4.7,0.102,-2.5,4.8,2.3
LaMarcus Reed,Texas-Arlington,Forward,Swingman,0.724070643,0.109180751,Inactive,115,2419,8.5,19.4,0.44,5.7,11.8,0.484,2.8,7.6,0.366,6.7,8.7,0.773,8.2,3.1,1.9,0.6,5,4.8,26.5,106.5,97.9,17.2,0.561,0.509,0.374,0.435,1059,4.1,12.3,8.2,11.9,1.9,1.4,17.5,24.3,4.9,4.1,9.1,0.142,2,-0.5,1.6
Lamarr Kimble,Saint Joseph's,Guard,Game Manager,2.157090087,-0.725518967,Active,60,1548,7.3,19.4,0.377,4.8,11.9,0.401,2.6,7.5,0.34,4.6,6.4,0.713,5.6,7.3,1.3,0.3,4.6,3.5,21.8,97.6,107,12.7,0.485,0.443,0.387,0.331,614,1.8,9.2,5.4,25.3,1.3,0.5,16.9,23.5,1.1,1.5,2.6,0.067,0.6,-0.4,0.2
Lamin Fulton,Saint Peter's,Guard,Game Manager,2.193406019,-0.427238553,Inactive,60,1228,5.8,16.1,0.36,2.3,5.7,0.409,3.5,10.5,0.333,1.7,2.4,0.714,3.3,3.5,2.1,0,4,5,16.8,89.3,108.8,7.7,0.487,0.468,0.649,0.149,315,1,6.2,3.4,12.4,2.1,0.1,18.9,18.4,0,0.8,0.7,0.023,-2.1,-3,-5.1
Lamine Mbodj,New Orleans,Forward,Offensive Big,-3.071810558,1.327566027,Inactive,16,64,3.4,12.7,0.267,3.4,12.7,0.267,0,0,0,2.5,3.4,0.75,17.7,1.7,0,0,3.4,9.3,9.3,78,106.4,3.8,0.325,0.267,0,0.267,14,11.1,24.8,17.6,5.5,0,0,19.1,14.8,-0.1,0.1,0,0.003,-9.4,-4.1,-13.5
Lamond Murray,Pepperdine,Guard,Shooting Wing,-0.262192651,0.76838728,Active,118,2876,11.8,24.9,0.472,10,20.1,0.496,1.8,4.8,0.373,5.2,6.9,0.755,10.1,2.2,1.8,0.8,3.6,4.5,30.5,105.5,107.6,19.5,0.541,0.508,0.191,0.275,1318,5,14.7,9.8,8.8,1.8,1.5,11.3,27.6,5,2.6,7.6,0.106,0.8,-1.2,-0.4
Lamont Austin,Morehead State,Guard,Game Manager,2.645395855,-0.755234887,Inactive,64,1457,3,8.8,0.337,2,5.1,0.39,1,3.7,0.262,3.2,3.9,0.822,4.1,7,3.3,0.1,4.5,5.9,10.1,94.4,100.5,8.6,0.474,0.391,0.416,0.446,296,2.1,7,4.4,21.7,3.3,0.2,29.6,12.7,0.5,2,2.5,0.069,-2.4,-0.3,-2.6
